tempo_h,0_871,1_860,2_806,3_789,4_707,5_698,6_834,7_852,8_922,9_910
1970-01-02 14:19:59.999999998,755.23,733.36,704.54,675.81,603.65,581.07,709.11,726.0,779.76,789.01
1970-01-02 14:21:39.999999999,762.45,732.51,702.66,670.89,600.12,588.41,712.23,721.69,781.07,783.27
1970-01-02 14:23:20.000000000,759.06,737.45,697.93,676.04,601.97,584.29,707.39,733.73,778.15,784.94
1970-01-02 14:25:00.000000001,758.68,741.35,703.01,675.12,603.43,588.2,712.84,723.66,781.84,786.81
1970-01-02 14:26:39.999999998,761.31,740.74,703.99,672.53,605.1,586.16,711.64,729.5,773.25,784.23
1970-01-02 14:28:19.999999999,760.19,734.76,702.1,673.26,599.81,587.63,714.85,735.84,780.56,784.28
1970-01-02 14:30:00.000000000,760.98,739.09,702.04,674.1,597.78,586.47,715.19,729.65,776.6,783.31
1970-01-02 14:31:40.000000000,760.01,745.77,695.65,672.93,600.8,589.35,711.42,732.16,773.0,780.65
1970-01-02 14:33:20.000000001,755.69,741.1,697.39,678.31,602.2,587.32,713.72,737.41,773.01,779.71
1970-01-02 14:34:59.999999998,753.99,740.81,701.53,675.21,596.56,587.48,710.25,739.7,773.3,779.6
1970-01-02 14:36:39.999999999,755.67,739.83,699.93,677.41,602.84,586.34,715.46,737.32,771.93,776.99
1970-01-02 14:38:20.000000000,757.03,745.76,699.42,675.76,601.12,584.96,717.81,736.09,773.81,783.7
1970-01-02 14:40:00.000000001,753.81,742.91,697.84,668.71,606.45,587.98,715.43,733.48,778.57,782.96
1970-01-02 14:41:39.999999998,756.13,734.26,703.28,673.28,599.44,586.91,708.66,730.0,780.83,783.68
1970-01-02 14:43:19.999999999,756.38,749.65,702.9,673.84,603.13,588.33,711.51,731.23,778.29,780.0
1970-01-02 14:45:00.000000000,755.76,745.7,699.36,671.94,601.68,585.48,715.41,730.54,776.93,775.36
1970-01-02 14:46:40.000000000,750.29,749.96,696.2,674.46,605.04,585.88,715.15,730.45,778.18,781.63
1970-01-02 14:48:20.000000001,756.69,745.72,703.65,673.29,602.72,594.03,712.1,724.48,771.22,773.91
1970-01-02 14:49:59.999999998,756.36,742.44,702.53,674.06,605.42,586.76,723.26,725.91,775.87,776.83
1970-01-02 14:51:39.999999999,753.41,746.69,698.44,678.22,601.41,590.24,723.46,727.81,768.71,783.49
1970-01-02 14:53:20.000000000,756.97,748.97,699.54,669.65,598.12,587.31,721.29,728.67,773.0,780.27
1970-01-02 14:55:00.000000001,753.96,747.62,699.22,672.33,598.6,583.0,726.46,729.9,768.36,780.83
1970-01-02 14:56:39.999999998,757.75,742.56,695.1,675.58,598.26,590.8,722.68,725.56,776.6,781.78
1970-01-02 14:58:19.999999999,753.47,746.51,692.9,673.49,598.15,582.66,723.7,724.59,783.34,782.92
1970-01-02 15:00:00.000000000,758.09,742.17,696.29,675.92,597.89,584.19,724.36,728.93,775.36,776.09
1970-01-02 15:01:40.000000000,761.53,749.71,700.11,676.77,596.7,578.11,720.44,727.29,776.85,780.12
1970-01-02 15:03:20.000000001,759.04,744.94,702.37,675.91,603.7,584.07,717.63,726.24,774.74,779.08
1970-01-02 15:04:59.999999998,753.57,742.19,696.81,678.18,595.57,586.5,720.74,726.73,769.88,777.09
1970-01-02 15:06:39.999999999,754.91,747.53,695.93,680.63,597.66,584.43,717.44,723.52,776.82,779.62
1970-01-02 15:08:20.000000000,753.28,742.15,693.32,676.79,595.36,582.25,721.38,728.88,771.05,773.79
1970-01-02 15:10:00.000000001,748.74,736.45,691.94,676.57,596.64,591.07,717.58,720.86,772.7,781.12
1970-01-02 15:11:39.999999998,749.03,740.95,694.92,682.78,596.81,585.14,713.71,720.21,774.44,775.96
1970-01-02 15:13:19.999999999,750.86,740.58,693.21,680.38,600.91,581.94,715.86,726.01,774.75,779.34
1970-01-02 15:15:00.000000000,744.74,737.79,691.02,680.53,597.83,584.22,708.24,725.09,776.68,774.87
1970-01-02 15:16:40.000000000,750.0,738.14,692.95,683.14,602.07,588.28,707.7,720.32,769.42,779.18
1970-01-02 15:18:20.000000001,747.57,736.92,692.11,679.36,599.17,583.94,709.88,721.17,772.96,778.12
1970-01-02 15:19:59.999999998,754.52,735.36,688.89,680.66,597.94,583.44,711.54,726.19,774.44,780.91
1970-01-02 15:21:39.999999999,746.3,732.37,697.03,685.17,596.14,582.35,709.6,727.83,777.35,778.0
1970-01-02 15:23:20.000000000,752.33,726.75,695.41,676.8,595.79,581.31,705.18,722.7,773.76,777.55
1970-01-02 15:25:00.000000001,752.55,727.04,692.26,682.81,596.18,586.35,709.53,723.0,771.57,782.99
1970-01-02 15:26:39.999999998,751.35,726.57,689.33,682.12,598.43,583.78,704.82,721.39,772.92,777.93
1970-01-02 15:28:19.999999999,748.29,722.9,690.66,683.37,591.42,581.77,711.31,714.89,767.37,781.44
1970-01-02 15:30:00.000000000,752.13,729.49,694.19,682.54,598.68,584.42,703.49,717.55,775.95,778.66
1970-01-02 15:31:40.000000000,749.85,725.48,686.0,681.48,599.99,579.87,705.01,723.66,767.37,778.26
1970-01-02 15:33:20.000000001,750.14,721.53,691.75,682.55,606.11,580.33,709.96,717.65,769.87,777.55
1970-01-02 15:34:59.999999998,750.43,723.23,691.62,685.57,595.95,581.02,705.32,716.12,770.51,773.04
1970-01-02 15:36:39.999999999,750.33,727.78,689.07,684.34,596.8,581.48,705.75,712.43,769.61,782.92
1970-01-02 15:38:20.000000000,749.91,723.71,688.35,680.67,594.36,581.23,706.06,719.04,766.21,778.15
1970-01-02 15:40:00.000000001,744.53,724.27,691.69,684.22,597.88,585.06,701.67,717.51,772.33,776.38
1970-01-02 15:41:39.999999998,747.34,724.3,689.36,684.81,599.47,580.79,709.97,712.5,769.81,776.97
1970-01-02 15:43:19.999999999,747.21,722.49,687.58,682.45,598.86,588.52,705.17,717.0,770.76,775.26
1970-01-02 15:45:00.000000000,750.81,727.88,683.78,681.15,600.86,585.58,707.3,714.23,769.63,783.35
1970-01-02 15:46:40.000000000,748.83,727.06,687.27,680.96,597.41,580.8,711.32,709.26,767.93,778.7
1970-01-02 15:48:20.000000001,744.52,729.69,687.88,678.79,597.8,586.91,712.55,711.2,769.02,776.88
1970-01-02 15:49:59.999999998,742.12,722.36,685.08,678.06,596.79,589.31,703.8,711.81,774.65,774.06
1970-01-02 15:51:39.999999999,747.86,728.52,685.66,683.69,598.86,586.04,710.11,710.5,762.56,770.07
1970-01-02 15:53:20.000000000,744.45,733.26,687.88,679.77,600.61,584.99,712.04,719.49,770.33,773.47
1970-01-02 15:55:00.000000001,743.92,731.3,687.18,679.22,600.3,583.59,709.91,718.15,769.07,776.15
1970-01-02 15:56:39.999999998,747.57,730.41,686.58,678.94,598.24,588.61,709.56,712.92,767.85,778.77
1970-01-02 15:58:19.999999999,750.42,729.85,687.03,676.03,600.01,586.48,705.31,711.24,772.72,777.93
1970-01-02 16:00:00.000000000,745.4,728.01,686.4,680.01,603.91,583.1,705.97,710.68,772.79,776.92
1970-01-02 16:01:40.000000000,743.4,732.23,685.41,679.5,593.53,581.86,703.49,707.81,773.18,773.32
1970-01-02 16:03:20.000000001,739.65,731.16,681.63,683.06,595.16,585.25,705.39,710.97,766.49,775.17
1970-01-02 16:04:59.999999998,745.51,734.88,684.74,684.33,598.89,588.55,713.48,711.82,774.05,776.24
1970-01-02 16:06:39.999999999,741.17,731.23,688.87,676.56,600.04,586.52,712.96,708.64,767.95,775.98
1970-01-02 16:08:20.000000000,748.52,734.04,686.09,677.37,598.77,586.39,709.86,711.99,769.32,773.29
1970-01-02 16:10:00.000000001,742.86,732.59,691.39,680.6,599.47,595.43,710.0,709.02,772.6,782.4
1970-01-02 16:11:39.999999998,747.43,738.31,688.78,672.2,598.65,585.16,714.86,712.57,768.02,774.79
1970-01-02 16:13:19.999999999,746.88,739.69,693.07,674.59,594.1,589.98,709.18,713.4,777.22,775.77
1970-01-02 16:15:00.000000000,740.68,743.58,686.23,675.8,600.94,587.99,707.97,713.26,777.27,778.09
1970-01-02 16:16:40.000000000,747.79,744.82,693.19,672.59,597.75,585.63,709.39,714.6,772.43,776.42
1970-01-02 16:18:20.000000001,742.85,735.26,693.21,670.87,600.09,589.57,708.99,710.14,766.11,779.16
1970-01-02 16:19:59.999999998,747.33,741.74,692.89,675.6,597.56,587.26,706.62,714.58,775.57,776.58
1970-01-02 16:21:39.999999999,740.91,740.78,690.1,677.24,595.07,587.25,708.6,708.25,777.26,775.88
1970-01-02 16:23:20.000000000,741.68,738.48,691.21,679.71,595.36,588.63,705.32,713.49,777.18,774.22
1970-01-02 16:25:00.000000001,744.62,742.77,687.4,669.88,596.0,587.6,710.46,709.2,773.32,774.97
1970-01-02 16:26:39.999999998,743.42,741.51,691.3,677.16,599.1,589.04,710.48,711.99,770.37,773.25
1970-01-02 16:28:19.999999999,746.12,741.05,686.47,669.49,597.78,586.79,705.98,710.84,772.52,778.39
1970-01-02 16:30:00.000000000,740.2,739.8,687.47,670.48,600.77,591.23,703.54,711.43,771.78,781.38
1970-01-02 16:31:40.000000000,739.89,749.24,691.99,673.99,595.93,593.58,709.34,713.72,772.64,770.99
1970-01-02 16:33:20.000000001,739.55,741.02,692.54,671.99,594.57,592.0,702.83,713.08,768.14,776.24
1970-01-02 16:34:59.999999998,742.98,748.17,695.18,672.27,602.8,592.22,709.92,712.77,772.94,776.2
1970-01-02 16:36:39.999999999,747.93,742.82,691.51,676.12,597.18,592.23,704.01,714.9,771.07,769.29
1970-01-02 16:38:20.000000000,742.02,742.55,691.41,671.19,596.69,591.25,698.82,705.85,771.09,775.36
1970-01-02 16:40:00.000000001,739.41,742.16,698.3,671.73,594.34,589.99,703.79,711.67,772.88,777.44
1970-01-02 16:41:39.999999998,745.89,739.7,699.22,672.95,600.36,590.61,701.8,709.32,770.35,770.98
1970-01-02 16:43:19.999999999,746.05,740.71,696.62,673.06,600.32,586.72,704.05,712.22,777.56,764.94
1970-01-02 16:45:00.000000000,741.55,744.57,697.65,674.98,604.47,590.86,704.45,705.63,772.37,773.24
1970-01-02 16:46:40.000000000,739.1,743.38,695.63,669.31,602.61,589.08,705.64,713.34,778.67,774.58
1970-01-02 16:48:20.000000001,741.88,743.89,696.34,675.6,604.51,592.17,706.57,710.54,773.36,778.38
1970-01-02 16:49:59.999999998,743.44,738.28,692.14,668.63,604.37,593.44,706.06,715.0,775.74,775.53
1970-01-02 16:51:39.999999999,743.31,742.44,689.61,671.65,601.52,587.92,706.39,709.75,773.57,769.62
1970-01-02 16:53:20.000000000,738.54,739.03,691.12,673.23,604.96,591.42,707.35,711.64,772.8,766.29
1970-01-02 16:55:00.000000001,742.96,733.76,693.15,669.82,600.97,591.47,714.21,710.76,774.38,773.17
1970-01-02 16:56:39.999999998,740.17,736.82,688.97,670.43,599.31,595.99,712.38,713.83,770.63,767.24
1970-01-02 16:58:19.999999999,742.62,736.21,688.35,664.91,601.88,596.67,708.5,713.6,777.88,759.76
1970-01-02 17:00:00.000000000,745.14,733.75,688.52,668.76,601.31,589.92,714.08,716.43,776.85,756.3
1970-01-02 17:01:40.000000000,747.5,737.65,688.75,665.44,601.57,590.38,714.37,715.48,774.58,760.55
1970-01-02 17:03:20.000000001,745.21,733.51,687.94,668.66,600.56,589.75,722.15,710.38,767.91,757.63
1970-01-02 17:04:59.999999998,740.72,734.38,690.99,663.86,597.88,590.43,715.89,719.19,777.23,762.11
1970-01-02 17:06:39.999999999,743.52,729.32,687.71,669.94,601.67,590.59,720.93,719.24,779.82,756.51
1970-01-02 17:08:20.000000000,746.67,729.29,687.07,670.1,598.45,589.33,718.37,716.92,775.02,766.49
1970-01-02 17:10:00.000000001,746.31,731.32,686.52,663.9,595.91,587.25,714.74,717.37,774.98,756.7
1970-01-02 17:11:39.999999998,747.28,726.74,688.13,663.28,599.76,590.95,709.24,717.56,770.65,760.87
1970-01-02 17:13:19.999999999,743.26,723.47,693.73,669.26,601.12,590.7,714.76,718.48,771.55,763.35
1970-01-02 17:15:00.000000000,744.61,719.88,688.16,663.89,602.38,592.66,712.35,719.29,770.0,754.74
1970-01-02 17:16:40.000000000,743.92,728.75,684.19,664.59,598.49,586.29,714.23,718.56,771.69,759.65
1970-01-02 17:18:20.000000001,746.73,717.31,685.87,672.04,602.69,588.75,713.7,717.38,775.53,759.62
1970-01-02 17:19:59.999999998,748.1,722.91,692.15,666.73,599.63,584.84,711.98,719.42,774.39,758.71
1970-01-02 17:21:39.999999999,750.77,725.46,687.18,663.41,598.73,587.05,712.94,720.89,772.95,756.9
1970-01-02 17:23:20.000000000,750.88,723.86,691.15,672.03,600.34,580.34,711.65,722.2,773.74,758.8
1970-01-02 17:25:00.000000001,751.2,722.59,686.41,665.96,602.24,588.54,707.28,717.81,775.03,763.89
1970-01-02 17:26:39.999999998,751.07,714.27,684.36,665.83,600.69,578.75,710.75,720.89,776.41,758.61
1970-01-02 17:28:19.999999999,752.16,720.68,686.39,668.47,599.91,584.8,714.25,717.74,765.51,758.3
1970-01-02 17:30:00.000000000,750.93,724.66,686.05,664.64,596.35,577.76,709.33,715.44,769.61,757.11
1970-01-02 17:31:40.000000000,746.95,727.46,682.46,666.63,600.58,577.0,716.88,713.0,769.78,758.38
1970-01-02 17:33:20.000000001,748.76,729.47,682.74,662.97,598.86,582.0,715.36,716.15,774.63,757.55
1970-01-02 17:34:59.999999998,750.03,732.12,684.68,664.37,601.52,581.86,704.03,718.58,768.42,759.83
1970-01-02 17:36:39.999999999,747.45,732.87,683.51,660.29,595.91,581.77,709.23,718.07,775.27,756.21
1970-01-02 17:38:20.000000000,746.89,733.56,679.93,662.58,597.1,579.35,710.71,720.29,774.8,762.59
1970-01-02 17:40:00.000000001,751.27,738.65,684.99,657.77,597.66,575.77,706.91,722.98,773.65,757.51
1970-01-02 17:41:39.999999998,746.14,733.81,687.61,664.83,593.93,578.57,706.11,718.57,774.31,757.68
1970-01-02 17:43:19.999999999,744.23,736.61,683.25,662.99,597.56,579.29,707.7,721.32,771.76,758.0
1970-01-02 17:45:00.000000000,740.08,738.09,688.74,658.66,596.37,579.62,715.61,724.92,771.85,762.3
1970-01-02 17:46:40.000000000,742.25,729.62,690.92,663.03,592.13,578.94,705.06,724.17,763.76,757.41
1970-01-02 17:48:20.000000001,744.75,727.03,687.29,662.16,598.84,580.63,707.88,723.79,768.59,753.39
1970-01-02 17:49:59.999999998,743.28,724.38,680.26,660.49,597.24,577.88,708.74,724.28,771.21,752.68
1970-01-02 17:51:39.999999999,741.0,729.07,687.58,665.78,595.48,580.03,706.92,723.84,774.68,754.83
1970-01-02 17:53:20.000000000,744.6,729.1,685.85,667.58,599.48,576.96,711.56,729.02,771.04,752.19
1970-01-02 17:55:00.000000001,745.6,725.72,689.24,671.88,596.29,578.18,708.29,725.21,770.27,756.33
1970-01-02 17:56:39.999999998,745.22,723.92,687.39,670.86,595.33,582.93,710.37,724.34,776.54,754.82
1970-01-02 17:58:19.999999999,739.38,717.95,686.8,664.97,595.09,580.89,706.04,726.55,770.06,752.11
1970-01-02 18:00:00.000000000,749.99,724.22,684.18,664.79,598.06,577.27,707.56,724.82,771.98,756.9
1970-01-02 18:01:40.000000000,745.19,725.7,686.26,663.51,597.46,579.54,708.24,731.02,772.11,752.93
1970-01-02 18:03:20.000000001,737.52,722.5,690.46,664.74,596.3,571.68,705.21,724.87,769.09,755.35
1970-01-02 18:04:59.999999998,748.19,725.37,685.61,668.41,595.08,578.3,704.75,726.21,773.53,754.84
1970-01-02 18:06:39.999999999,745.94,721.59,679.92,668.2,597.79,576.15,703.9,721.69,766.89,758.14
1970-01-02 18:08:20.000000000,747.77,721.63,680.05,668.39,595.37,568.94,707.76,724.21,765.27,751.9
1970-01-02 18:10:00.000000001,750.86,720.04,683.62,668.08,594.86,577.59,705.53,723.44,768.91,758.21
1970-01-02 18:11:39.999999998,743.48,720.68,686.71,666.11,593.34,576.41,700.82,718.39,770.27,753.92
1970-01-02 18:13:19.999999999,741.34,722.88,679.94,663.66,596.21,576.19,712.64,720.73,768.62,752.17
1970-01-02 18:15:00.000000000,745.97,721.09,685.94,663.01,596.06,577.91,711.26,720.95,773.79,749.63
1970-01-02 18:16:40.000000000,743.78,721.81,682.02,669.5,595.28,577.75,711.62,723.61,767.37,758.81
1970-01-02 18:18:20.000000001,740.58,714.06,684.14,669.12,598.18,579.3,712.9,722.05,771.67,757.69
1970-01-02 18:19:59.999999998,742.4,718.86,684.72,670.18,597.53,578.85,708.65,722.76,763.83,752.65
1970-01-02 18:21:39.999999999,740.06,720.74,684.2,670.85,597.39,576.78,718.19,720.19,768.11,756.89
1970-01-02 18:23:20.000000000,738.64,715.99,684.55,667.89,592.15,576.51,715.06,722.36,766.38,747.63
1970-01-02 18:25:00.000000001,739.63,716.47,679.2,663.53,591.18,574.76,713.4,721.33,764.16,747.41
1970-01-02 18:26:39.999999998,740.59,717.42,682.97,670.59,593.29,573.92,714.18,718.96,768.73,755.11
1970-01-02 18:28:19.999999999,738.54,719.95,681.84,667.11,595.73,577.48,714.64,720.88,772.41,759.44
1970-01-02 18:30:00.000000000,747.52,716.22,678.64,668.49,598.39,579.22,711.66,716.22,771.08,761.26
1970-01-02 18:31:40.000000000,737.84,717.31,685.5,674.34,595.75,578.17,705.99,719.67,765.27,749.94
1970-01-02 18:33:20.000000001,742.58,718.96,685.51,668.66,599.17,581.36,712.68,720.15,766.29,753.26
1970-01-02 18:34:59.999999998,734.6,715.04,684.32,670.08,600.58,573.38,713.24,716.95,768.57,750.96
1970-01-02 18:36:39.999999999,738.76,713.35,680.92,673.86,597.08,573.28,711.51,715.54,770.34,753.41
1970-01-02 18:38:20.000000000,739.64,720.14,683.59,670.28,598.16,578.11,711.98,714.42,763.27,754.6
1970-01-02 18:40:00.000000001,738.41,718.81,678.89,668.6,599.71,578.94,717.69,715.68,768.16,751.89
1970-01-02 18:41:39.999999998,739.78,715.73,682.97,667.73,592.42,572.96,717.82,716.36,761.7,749.89
1970-01-02 18:43:19.999999999,734.55,717.36,682.07,665.8,599.32,577.5,708.47,715.17,762.07,749.43
1970-01-02 18:45:00.000000000,739.58,715.64,683.36,671.32,594.41,576.82,709.56,720.47,772.8,753.45
1970-01-02 18:46:40.000000000,732.32,717.05,680.89,673.56,600.49,579.08,707.48,709.5,764.98,753.97
1970-01-02 18:48:20.000000001,736.96,718.48,682.11,672.98,598.7,579.41,705.92,714.27,761.51,749.97
1970-01-02 18:49:59.999999998,734.82,719.77,681.75,669.67,600.87,583.76,709.1,713.87,763.33,750.83
1970-01-02 18:51:39.999999999,743.39,721.62,678.51,668.86,600.44,579.0,703.0,715.58,770.45,758.04
1970-01-02 18:53:20.000000000,736.33,719.53,676.53,667.3,595.18,585.06,709.48,716.3,768.71,751.81
1970-01-02 18:55:00.000000001,740.61,723.54,683.88,666.46,595.68,586.13,722.15,721.77,771.11,756.19
1970-01-02 18:56:39.999999998,740.44,723.41,679.85,670.4,600.89,583.1,707.49,714.77,765.39,754.71
1970-01-02 18:58:19.999999999,742.84,723.46,678.11,664.27,597.04,582.18,708.64,713.64,770.13,755.14
1970-01-02 19:00:00.000000000,743.14,725.16,680.73,664.45,598.32,582.45,711.42,713.81,766.21,747.82
1970-01-02 19:01:40.000000000,746.66,729.08,683.89,673.58,594.77,578.9,707.52,716.73,765.59,750.41
1970-01-02 19:03:20.000000001,747.66,724.51,679.4,673.41,592.22,584.05,703.87,709.23,766.36,754.59
1970-01-02 19:04:59.999999998,749.16,725.95,679.53,673.69,598.39,582.87,712.41,715.93,767.49,746.95
1970-01-02 19:06:39.999999999,745.01,731.69,683.28,671.27,594.71,589.86,706.72,715.11,771.1,752.3
1970-01-02 19:08:20.000000000,746.25,730.13,681.97,669.97,593.28,579.16,707.74,711.69,764.85,744.52
1970-01-02 19:10:00.000000001,746.86,732.22,684.13,668.45,597.84,583.6,709.42,707.96,768.92,749.94
1970-01-02 19:11:39.999999998,748.07,733.37,678.54,670.32,593.73,584.47,710.95,704.58,767.76,751.43
1970-01-02 19:13:19.999999999,741.43,736.31,684.39,665.55,591.27,586.91,705.46,708.12,766.36,744.53
1970-01-02 19:15:00.000000000,741.35,730.08,679.54,673.96,590.74,590.1,711.96,707.62,768.82,748.77
1970-01-02 19:16:40.000000000,743.22,737.16,683.23,668.98,593.51,591.47,713.2,704.64,767.81,750.52
1970-01-02 19:18:20.000000001,738.81,731.97,680.34,668.45,594.42,592.69,709.84,705.1,759.99,750.13
1970-01-02 19:19:59.999999998,736.25,729.49,675.99,671.96,588.65,588.8,709.3,703.61,766.11,750.24
1970-01-02 19:21:39.999999999,747.3,733.33,681.82,672.1,587.57,586.84,702.05,704.01,756.93,747.58
1970-01-02 19:23:20.000000000,736.49,726.83,677.66,672.98,595.83,583.37,707.52,701.03,757.46,746.71
1970-01-02 19:25:00.000000001,745.92,725.21,677.52,672.49,590.07,581.31,707.22,702.07,766.71,741.01
1970-01-02 19:26:39.999999998,742.27,722.45,674.81,673.1,590.09,580.75,703.57,703.39,762.49,746.29
1970-01-02 19:28:19.999999999,742.45,725.34,677.48,674.96,591.58,586.11,703.84,696.86,765.72,746.21
1970-01-02 19:30:00.000000000,742.47,730.21,674.54,675.14,593.8,576.25,703.41,697.4,753.72,746.61
1970-01-02 19:31:40.000000000,741.02,730.12,680.52,675.04,594.6,578.88,700.33,701.66,763.04,750.06
1970-01-02 19:33:20.000000001,740.91,731.72,673.83,667.48,592.62,579.85,702.37,706.38,765.44,748.97
1970-01-02 19:34:59.999999998,742.92,734.37,681.9,673.92,591.88,579.98,696.92,699.63,762.44,749.39
1970-01-02 19:36:39.999999999,742.78,735.63,675.69,670.73,597.87,575.01,705.18,701.65,762.73,750.31
1970-01-02 19:38:20.000000000,739.6,732.82,682.15,675.09,595.56,572.81,707.16,701.96,765.75,743.8
1970-01-02 19:40:00.000000001,745.5,733.05,682.98,670.06,592.82,574.62,704.12,701.84,761.26,743.26
1970-01-02 19:41:39.999999998,741.54,733.15,679.15,677.37,589.76,578.35,706.63,706.54,761.47,746.06
1970-01-02 19:43:19.999999999,737.95,724.64,680.84,676.49,594.32,581.14,705.3,700.48,764.04,744.8
1970-01-02 19:45:00.000000000,735.19,726.79,682.41,674.6,593.26,577.93,706.37,703.36,759.0,745.15
1970-01-02 19:46:40.000000000,733.28,722.73,676.27,675.12,590.62,580.94,703.85,700.29,757.59,746.26
1970-01-02 19:48:20.000000001,737.4,726.8,675.64,674.62,589.42,574.42,705.27,698.5,759.32,749.32
1970-01-02 19:49:59.999999998,733.22,725.43,677.17,676.5,589.45,580.1,704.35,700.68,765.65,747.56
1970-01-02 19:51:39.999999999,732.88,720.69,671.3,672.51,590.17,575.06,706.78,703.79,759.07,745.05
1970-01-02 19:53:20.000000000,737.47,728.26,676.03,668.82,592.33,571.67,697.19,703.91,761.72,748.08
1970-01-02 19:55:00.000000001,730.87,725.6,679.38,675.28,591.5,577.02,700.7,701.59,767.76,746.03
1970-01-02 19:56:39.999999998,737.98,724.13,678.8,675.4,593.7,579.88,703.6,699.94,764.13,747.55
1970-01-02 19:58:19.999999999,736.51,724.89,676.03,676.2,591.15,577.38,705.88,701.91,758.45,748.49
1970-01-02 20:00:00.000000000,737.67,728.3,678.98,677.53,591.71,581.2,703.11,695.97,755.71,747.88
1970-01-02 20:01:40.000000000,741.41,723.87,679.55,670.24,591.45,575.59,701.78,699.53,756.2,744.16
1970-01-02 20:03:20.000000001,741.16,723.7,676.83,670.73,595.68,576.04,709.17,699.75,756.42,747.36
1970-01-02 20:04:59.999999998,742.42,725.02,677.83,672.08,595.57,578.8,706.71,698.15,754.07,745.04
1970-01-02 20:06:39.999999999,741.92,719.93,675.41,667.56,593.83,581.7,708.09,698.97,759.39,746.27
1970-01-02 20:08:20.000000000,738.3,718.41,679.72,668.25,594.84,577.15,702.04,698.77,762.86,740.81
1970-01-02 20:10:00.000000001,739.49,720.35,682.88,670.15,595.82,575.65,703.5,696.68,763.98,745.71
